batch	work_id	title	source_path	output_path	current_semitones	current_key_burden	current_max_key_abs	current_tessitura_score	best_semitones	best_key_burden	best_max_key_abs	best_tessitura_score	key_burden_delta	tessitura_delta	status	note
cpdl_5_voice_string_quartet	103	Io parto, e non più dissi	data/cpdl/5-voices/sources/103_io_parto_e_non_piu_dissi__02_io_parto_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/103_io_parto_e_non_pi_dissi.musicxml	0	0	0	0.405896							ok	
cpdl_5_voice_string_quartet	104	Io pur respiro in così gran dolore	data/cpdl/5-voices/sources/104_io_pur_respiro_in_cosi_gran_dolore__02_io_pur_respiro_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/104_io_pur_respiro_in_cos_gran_dolore.musicxml	0	0	0	0.280893							ok	
cpdl_5_voice_string_quartet	105	Io tacerò	data/cpdl/5-voices/sources/105_io_tacero__02_io_tacero_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/105_io_tacer.musicxml	2	1	1	0.448495							ok	
cpdl_5_voice_string_quartet	106	Itene o miei sospiri	data/cpdl/5-voices/sources/106_itene_o_miei_sospiri__02_gesu_3ite.mxl	data/cpdl/5-voices/reductions/string_quartet/106_itene_o_miei_sospiri.musicxml	0	1	1	0.381092							ok	
cpdl_5_voice_string_quartet	107	Languisce al fin chi da la vita parte	data/cpdl/5-voices/sources/107_languisce_al_fin_chi_da_la_vita_parte__02_gesu_10la.mxl	data/cpdl/5-voices/reductions/string_quartet/107_languisce_al_fin_chi_da_la_vita_parte.musicxml	0	0	0	0.351049							ok	
cpdl_5_voice_string_quartet	108	Languisce e moro, ahi, cruda		data/cpdl/5-voices/reductions/string_quartet/108_languisce_e_moro_ahi_cruda.musicxml											source_status_error	data/cpdl/108_languisce_e_moro_ahi_cruda__01_gesualdo_languisce_e_moro_ahi_cruda.mxl: reduction failed: Violin I has overlapping source events near measure 17: p0:e17
cpdl_5_voice_string_quartet	109	Luci serene e chiare	data/cpdl/5-voices/sources/109_luci_serene_e_chiare__01_gesualdo_luciserene.mxl	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	0	3	3	0.357362							ok	
cpdl_5_voice_string_quartet	110	Ma se avverrà ch'io moia	data/cpdl/5-voices/sources/110_ma_se_avverra_ch_io_moia__01_8_ma_se_averra.mid	data/cpdl/5-voices/reductions/string_quartet/110_ma_se_avverr_ch_io_moia.musicxml	2	1	1	0.444029							ok	
cpdl_5_voice_string_quartet	111	Ma se tale ha costei	data/cpdl/5-voices/sources/111_ma_se_tale_ha_costei__01_ma_se_tale_ha_costei.mid	data/cpdl/5-voices/reductions/string_quartet/111_ma_se_tale_ha_costei.musicxml	0	1	1	0.414577							ok	
cpdl_5_voice_string_quartet	112	Ma tu, cagion di quella atroce pena	data/cpdl/5-voices/sources/112_ma_tu_cagion_di_quella_atroce_pena__02_gesu_18ma.mxl	data/cpdl/5-voices/reductions/string_quartet/112_ma_tu_cagion_di_quella_atroce_pena.musicxml	2	2	2	0.385887							ok	
cpdl_5_voice_string_quartet	113	Madonna, io ben vorrei	data/cpdl/5-voices/sources/113_madonna_io_ben_vorrei__02_gesualdo_madonna_io_ben_vorrei.mxl	data/cpdl/5-voices/reductions/string_quartet/113_madonna_io_ben_vorrei.musicxml	2	1	1	0.286906							ok	
cpdl_5_voice_string_quartet	114	Mentre gira costei	data/cpdl/5-voices/sources/114_mentre_gira_costei__02_mentre_gira_costei_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/114_mentre_gira_costei.musicxml	0	0	0	0.354195							ok	
cpdl_5_voice_string_quartet	115	Mentre madonna il lasso fianco posa	data/cpdl/5-voices/sources/115_mentre_madonna_il_lasso_fianco_posa__02_gesualdo_mentre_madonna_il_lasso_fianco_posa.mxl	data/cpdl/5-voices/reductions/string_quartet/115_mentre_madonna_il_lasso_fianco_posa.musicxml	0	0	0	0.388908							ok	
cpdl_5_voice_string_quartet	116	Mentre, mia stella, miri	data/cpdl/5-voices/sources/116_mentre_mia_stella_miri__01_gesualdo_mentre_mia_stella_miri.mxl	data/cpdl/5-voices/reductions/string_quartet/116_mentre_mia_stella_miri.musicxml	0	0	0	0.30647							ok	
cpdl_5_voice_string_quartet	117	Meraviglia d'Amore	data/cpdl/5-voices/sources/117_meraviglia_d_amore__01_gesualdo_meraviglia_d_amore.mxl	data/cpdl/5-voices/reductions/string_quartet/117_meraviglia_d_amore.musicxml	0	0	0	0.322949							ok	
cpdl_5_voice_string_quartet	118	Mercè grido piangendo	data/cpdl/5-voices/sources/118_merce_grido_piangendo__02_gesu_11me.mxl	data/cpdl/5-voices/reductions/string_quartet/118_merc_grido_piangendo.musicxml	0	0	0	0.311154							ok	
cpdl_5_voice_string_quartet	119	Mille volte il di	data/cpdl/5-voices/sources/119_mille_volte_il_di__02_mille_volte_il_di_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/119_mille_volte_il_di.musicxml	2	2	2	0.3783							ok	
cpdl_5_voice_string_quartet	120	Moro, e mentre sospiro	data/cpdl/5-voices/sources/120_moro_e_mentre_sospiro__02_moro_e_mentre_sospiro_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/120_moro_e_mentre_sospiro.musicxml	2	1	1	0.493598							ok	
cpdl_5_voice_string_quartet	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/sources/121_moro_lasso_al_mio_duolo__02_moro_lasso_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	0	0	0	0.298922							ok	
cpdl_5_voice_string_quartet	123	Non mai non cangerò stato	data/cpdl/5-voices/sources/123_non_mai_non_cangero_stato__02_gesualdo_non_mai_non_cangero.mxl	data/cpdl/5-voices/reductions/string_quartet/123_non_mai_non_canger_stato.musicxml	2	1	1	0.333364							ok	
cpdl_5_voice_string_quartet	124	Non mi toglia il ben mio	data/cpdl/5-voices/sources/124_non_mi_toglia_il_ben_mio__01_gesualdo_nonmitoglia.mxl	data/cpdl/5-voices/reductions/string_quartet/124_non_mi_toglia_il_ben_mio.musicxml	0	1	1	0.440743							ok	
cpdl_5_voice_string_quartet	125	Non mirar, non mirare	data/cpdl/5-voices/sources/125_non_mirar_non_mirare__01_gesualdo_non_mirar_non_mirare.mxl	data/cpdl/5-voices/reductions/string_quartet/125_non_mirar_non_mirare.musicxml	0	0	0	0.378737							ok	
cpdl_5_voice_string_quartet	126	Non t'amo, o voce ingrata		data/cpdl/5-voices/reductions/string_quartet/126_non_t_amo_o_voce_ingrata.musicxml											source_status_error	data/cpdl/126_non_t_amo_o_voce_ingrata__01_gesualdo_non_t_amo_o_voce_ingrata.mxl: reduction failed: Violin I has overlapping source events near measure 6: p0:e7
cpdl_5_voice_string_quartet	127	Non è questa la mano	data/cpdl/5-voices/sources/127_non_e_questa_la_mano__01_gesualdo_non_e_questa_la_mano.mxl	data/cpdl/5-voices/reductions/string_quartet/127_non_questa_la_mano.musicxml	0	0	0	0.302449							ok	
cpdl_5_voice_string_quartet	128	O com'è gran martire	data/cpdl/5-voices/sources/128_o_com_e_gran_martire__01_gesualdo_o_com_e_gran_martire.mxl	data/cpdl/5-voices/reductions/string_quartet/128_o_com_gran_martire.musicxml	0	0	0	0.360927							ok	
cpdl_5_voice_string_quartet	129	O dolce mio martire	data/cpdl/5-voices/sources/129_o_dolce_mio_martire__01_gesualdo_o_dolce_mio_martire.mxl	data/cpdl/5-voices/reductions/string_quartet/129_o_dolce_mio_martire.musicxml	0	0	0	0.416714							ok	
cpdl_5_voice_string_quartet	130	O dolce mio tesoro	data/cpdl/5-voices/sources/130_o_dolce_mio_tesoro__02_o_dolce_mio_tesoro_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/130_o_dolce_mio_tesoro.musicxml	0	0	0	0.355757							ok	
cpdl_5_voice_string_quartet	131	O dolorosa gioia	data/cpdl/5-voices/sources/131_o_dolorosa_gioia__02_gesu_5odo.mxl	data/cpdl/5-voices/reductions/string_quartet/131_o_dolorosa_gioia.musicxml	2	1	1	0.455283							ok	
cpdl_5_voice_string_quartet	132	O mal nati messagi	data/cpdl/5-voices/sources/132_o_mal_nati_messagi__02_o_mal_nati_messagi_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/132_o_mal_nati_messagi.musicxml	0	0	0	0.477723							ok	
cpdl_5_voice_string_quartet	134	O tenebroso giorno	data/cpdl/5-voices/sources/134_o_tenebroso_giorno__02_gesu_19ote.mxl	data/cpdl/5-voices/reductions/string_quartet/134_o_tenebroso_giorno.musicxml	2	2	2	0.402085							ok	
cpdl_5_voice_string_quartet	135	O voi troppo felici	data/cpdl/5-voices/sources/135_o_voi_troppo_felici__02_gesu_12ovoi.mxl	data/cpdl/5-voices/reductions/string_quartet/135_o_voi_troppo_felici.musicxml	0	0	0	0.319977							ok	
cpdl_5_voice_string_quartet	136	Occhi del mio cor vita	data/cpdl/5-voices/sources/136_occhi_del_mio_cor_vita__02_gesu_9occhisattb.mxl	data/cpdl/5-voices/reductions/string_quartet/136_occhi_del_mio_cor_vita.musicxml	0	0	0	0.411129							ok	
cpdl_5_voice_string_quartet	137	Or, che in gioia	data/cpdl/5-voices/sources/137_or_che_in_gioia__02_or_che_in_gioia_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/137_or_che_in_gioia.musicxml	0	1	1	0.367761							ok	
cpdl_5_voice_string_quartet	138	Poichè l'avida sete	data/cpdl/5-voices/sources/138_poiche_l_avida_sete__02_gesu_17poi.mxl	data/cpdl/5-voices/reductions/string_quartet/138_poich_l_avida_sete.musicxml	2	2	2	0.401778							ok	
cpdl_5_voice_string_quartet	139	Qual fora, donna	data/cpdl/5-voices/sources/139_qual_fora_donna__02_gesu_6qu.mxl	data/cpdl/5-voices/reductions/string_quartet/139_qual_fora_donna.musicxml	0	1	1	0.339225							ok	
cpdl_5_voice_string_quartet	140	Quando l'alba novella	data/cpdl/5-voices/sources/140_quando_l_alba_novella__02_gesualdo_quando_l_alba_novella.mxl	data/cpdl/5-voices/reductions/string_quartet/140_quando_l_alba_novella.musicxml	2	1	1	0.330048							ok	
cpdl_5_voice_string_quartet	141	Quando ridente e bella	data/cpdl/5-voices/sources/141_quando_ridente_e_bella__02_quando_ridente_e_bella_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/141_quando_ridente_e_bella.musicxml	0	1	1	0.405936							ok	
cpdl_5_voice_string_quartet	143	Quel 'no' crudel che la mia speme ancise	data/cpdl/5-voices/sources/143_quel_no_crudel_che_la_mia_speme_ancise__02_quel_no_crudel_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/143_quel_no_crudel_che_la_mia_speme_ancise.musicxml	0	0	0	0.394022							ok	
cpdl_5_voice_string_quartet	144	Questa crudele e pia	data/cpdl/5-voices/sources/144_questa_crudele_e_pia__02_questa_crudele_et_pia_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/144_questa_crudele_e_pia.musicxml	0	1	1	0.336546							ok	
cpdl_5_voice_string_quartet	145	Questi leggiadri odorosetti fiori	data/cpdl/5-voices/sources/145_questi_leggiadri_odorosetti_fiori__02_gesualdo_questi_cpdl.mxl	data/cpdl/5-voices/reductions/string_quartet/145_questi_leggiadri_odorosetti_fiori.musicxml	2	2	2	0.427783							ok	
cpdl_5_voice_string_quartet	146	Resta di darmi noia	data/cpdl/5-voices/sources/146_resta_di_darmi_noia__02_resta_di_darmi_noia_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/146_resta_di_darmi_noia.musicxml	0	0	0	0.438988							ok	
cpdl_5_voice_string_quartet	147	S'io non miro non moro	data/cpdl/5-voices/sources/147_s_io_non_miro_non_moro__02_sio_non_miro_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/147_s_io_non_miro_non_moro.musicxml	0	1	1	0.309367							ok	
cpdl_5_voice_string_quartet	148	Se chiudete nel core	data/cpdl/5-voices/sources/148_se_chiudete_nel_core__02_se_chiudete_nel_core_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/148_se_chiudete_nel_core.musicxml	0	0	0	0.3044							ok	
cpdl_5_voice_string_quartet	149	Se così dolce è il duolo	data/cpdl/5-voices/sources/149_se_cosi_dolce_e_il_duolo__01_gesualdo_se_cosi_dolce_e_il_duolo.mxl	data/cpdl/5-voices/reductions/string_quartet/149_se_cos_dolce_il_duolo.musicxml	2	1	1	0.39522							ok	
cpdl_5_voice_string_quartet	150	Se da sì nobil mano	data/cpdl/5-voices/sources/150_se_da_si_nobil_mano__01_gesualdo_se_da_si_nobil_mano.mxl	data/cpdl/5-voices/reductions/string_quartet/150_se_da_s_nobil_mano.musicxml	0	0	0	0.293371							ok	
cpdl_5_voice_string_quartet	151	Se la mia morte brami	data/cpdl/5-voices/sources/151_se_la_mia_morte_brami__02_gesualdo_se_la_mia_morte_brami.mxl	data/cpdl/5-voices/reductions/string_quartet/151_se_la_mia_morte_brami.musicxml	0	1.06081	2	0.332578							ok	
cpdl_5_voice_string_quartet	152	Se per lieve ferita	data/cpdl/5-voices/sources/152_se_per_lieve_ferita__02_4_se_per_lieve_ferita.mid	data/cpdl/5-voices/reductions/string_quartet/152_se_per_lieve_ferita.musicxml	0	1	1	0.336421							ok	
cpdl_5_voice_string_quartet	153	Se piange, ahimè, la donna del mio core	data/cpdl/5-voices/sources/153_se_piange_ahime_la_donna_del_mio_core__01_gesualdo_se_piange_oime_la_donna_del_mio_core.mxl	data/cpdl/5-voices/reductions/string_quartet/153_se_piange_ahim_la_donna_del_mio_core.musicxml	2	1	1	0.348016							ok	
cpdl_5_voice_string_quartet	154	Se taccio, il duol s'avanza	data/cpdl/5-voices/sources/154_se_taccio_il_duol_s_avanza__02_gesualdo_se_taccio_il_duol_s_avanza.mxl	data/cpdl/5-voices/reductions/string_quartet/154_se_taccio_il_duol_s_avanza.musicxml	2	2	2	0.355134							ok	
cpdl_5_voice_string_quartet	155	Se tu fuggi	data/cpdl/5-voices/sources/155_se_tu_fuggi__02_gesu_20se.mxl	data/cpdl/5-voices/reductions/string_quartet/155_se_tu_fuggi.musicxml	0	1	1	0.356228							ok	
cpdl_5_voice_string_quartet	156	Se vi duol il mio duolo	data/cpdl/5-voices/sources/156_se_vi_duol_il_mio_duolo__02_gesu_8se.mxl	data/cpdl/5-voices/reductions/string_quartet/156_se_vi_duol_il_mio_duolo.musicxml	3	3	3	0.398143							ok	
cpdl_5_voice_string_quartet	157	Se vi miro pietosa		data/cpdl/5-voices/reductions/string_quartet/157_se_vi_miro_pietosa.musicxml											source_status_error	data/cpdl/157_se_vi_miro_pietosa__01_gesualdo_se_vi_miro_pietosa.mxl: reduction failed: Violin I has overlapping source events near measure 21: p0:e51
cpdl_5_voice_string_quartet	158	Sento che nel partire	data/cpdl/5-voices/sources/158_sento_che_nel_partire__01_gesualdo_sento_che_nel_partire.mid	data/cpdl/5-voices/reductions/string_quartet/158_sento_che_nel_partire.musicxml	3	3	3	0.372056							ok	
cpdl_5_voice_string_quartet	159	Son sì belle le rose	data/cpdl/5-voices/sources/159_son_si_belle_le_rose__01_gesualdo_son_si_belle_le_rose.mxl	data/cpdl/5-voices/reductions/string_quartet/159_son_s_belle_le_rose.musicxml	0	0	0	0.306474							ok	
cpdl_5_voice_string_quartet	160	Sospirava	data/cpdl/5-voices/sources/160_sospirava__02_sospirava_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/160_sospirava.musicxml	0	0	0	0.333338							ok	
cpdl_5_voice_string_quartet	161	Sparge la morte	data/cpdl/5-voices/sources/161_sparge_la_morte__02_sparge_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/161_sparge_la_morte.musicxml	5	1	1	0.373087							ok	
cpdl_5_voice_string_quartet	162	Sì gioioso mi fanno i dolor miei	data/cpdl/5-voices/sources/162_si_gioioso_mi_fanno_i_dolor_miei__01_gesualdo_si_gioioso_mi_fanno_i_dolor_miei.mxl	data/cpdl/5-voices/reductions/string_quartet/162_s_gioioso_mi_fanno_i_dolor_miei.musicxml	0	0	0	0.414039							ok	
cpdl_5_voice_string_quartet	163	T'amo, mia vita	data/cpdl/5-voices/sources/163_t_amo_mia_vita__02_t_amo_mia_vita_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/163_t_amo_mia_vita.musicxml	0	1	1	0.349741							ok	
cpdl_5_voice_string_quartet	164	Tall'or sano desio	data/cpdl/5-voices/sources/164_tall_or_sano_desio__02_tall_or_sano_desio_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/164_tall_or_sano_desio.musicxml	0	1	1	0.404268							ok	
cpdl_5_voice_string_quartet	165	Tirsi morir volea	data/cpdl/5-voices/sources/165_tirsi_morir_volea__01_gesualdo_tirsi_morir_volea.mxl	data/cpdl/5-voices/reductions/string_quartet/165_tirsi_morir_volea.musicxml	0	0	0	0.352							ok	
cpdl_5_voice_string_quartet	166	Tu m'uccidi, o crudele	data/cpdl/5-voices/sources/166_tu_m_uccidi_o_crudele__04_gesu_15tu.mxl	data/cpdl/5-voices/reductions/string_quartet/166_tu_m_uccidi_o_crudele.musicxml	0	0	0	0.371453							ok	
cpdl_5_voice_string_quartet	167	Tu piangi, o Filli mia	data/cpdl/5-voices/sources/167_tu_piangi_o_filli_mia__02_tu_piangi_o_filli_mia_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/167_tu_piangi_o_filli_mia.musicxml	0	1	1	0.384012							ok	
cpdl_5_voice_string_quartet	168	Tu segui, o bella Clori	data/cpdl/5-voices/sources/168_tu_segui_o_bella_clori__02_tu_segui_o_bella_clori_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/168_tu_segui_o_bella_clori.musicxml	0	0	0	0.395375							ok	
cpdl_5_voice_string_quartet	169	Veggio sì, dal mio sole		data/cpdl/5-voices/reductions/string_quartet/169_veggio_s_dal_mio_sole.musicxml											source_status_error	data/cpdl/169_veggio_si_dal_mio_sole__01_gesualdo_veggio_si_dal_mio_sole.mxl: reduction failed: Violoncello has overlapping source events near measure 18: p4:e42
cpdl_5_voice_string_quartet	170	Voi volete ch'io mora	data/cpdl/5-voices/sources/170_voi_volete_ch_io_mora__01_gesualdo_voi_volete_ch_io_mora.mxl	data/cpdl/5-voices/reductions/string_quartet/170_voi_volete_ch_io_mora.musicxml	2	2	2	0.396933							ok	
cpdl_5_voice_string_quartet	171	Volan quasi farfalle	data/cpdl/5-voices/sources/171_volan_quasi_farfalle__02_volan_quasi_farfalle_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/171_volan_quasi_farfalle.musicxml	0	1	1	0.425041							ok	
cpdl_5_voice_quartet_plus_viole	2	Ave Regina coelorum	data/cpdl/5-voices/sources/002_ave_regina_coelorum__02_gesualdo_ave_regina_coelorum.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/002_ave_regina_coelorum.musicxml	5	1	1	0.47154							ok	
cpdl_5_voice_quartet_plus_viole	3	Ave, dulcissima Maria	data/cpdl/5-voices/sources/003_ave_dulcissima_maria__02_ave_dulcissima_maria_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/003_ave_dulcissima_maria.musicxml	5	1	1	0.373686							ok	
cpdl_5_voice_quartet_plus_viole	4	Deus refugium et virtus	data/cpdl/5-voices/sources/004_deus_refugium_et_virtus__02_gesualdo_deus_refugium.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/004_deus_refugium_et_virtus.musicxml	4	4	4	0.430235							ok	
cpdl_5_voice_quartet_plus_viole	5	Dignare me	data/cpdl/5-voices/sources/005_dignare_me__02_gesualdo_dignare_me.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/005_dignare_me.musicxml	7	0	0	0.64573							ok	
cpdl_5_voice_quartet_plus_viole	6	Domine ne despicias	data/cpdl/5-voices/sources/006_domine_ne_despicias__02_gesualdo_domine_ne_despicias.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/006_domine_ne_despicias.musicxml	7	1	1	0.601511							ok	
cpdl_5_voice_quartet_plus_viole	7	Exaudi Deus	data/cpdl/5-voices/sources/007_exaudi_deus__02_gesualdo_exaudi_deus.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/007_exaudi_deus.musicxml	5	1	1	0.505664							ok	
cpdl_5_voice_quartet_plus_viole	8	Hei mihi, Domine	data/cpdl/5-voices/sources/008_hei_mihi_domine__02_gesu_hei.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/008_hei_mihi_domine.musicxml	5	1	1	0.492036							ok	
cpdl_5_voice_quartet_plus_viole	9	Illumina faciem tuam	data/cpdl/5-voices/sources/009_illumina_faciem_tuam__02_illumina_faciem_tuam_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/009_illumina_faciem_tuam.musicxml	4	3	3	0.408531							ok	
cpdl_5_voice_quartet_plus_viole	10	Laboravi in gemitu meo	data/cpdl/5-voices/sources/010_laboravi_in_gemitu_meo__02_gesualdo_laboravi.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/010_laboravi_in_gemitu_meo.musicxml	7	0	0	0.550232							ok	
cpdl_5_voice_quartet_plus_viole	11	Maria, mater gratiae	data/cpdl/5-voices/sources/011_maria_mater_gratiae__02_gesualdo_maria_mater_gratiae.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/011_maria_mater_gratiae.musicxml	7	0	0	0.550133							ok	
cpdl_5_voice_quartet_plus_viole	12	O Crux benedicta	data/cpdl/5-voices/sources/012_o_crux_benedicta__02_gesualdo_o_crux_benedicta.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/012_o_crux_benedicta.musicxml	0	0	0	0.38814							ok	
cpdl_5_voice_quartet_plus_viole	13	O vos omnes (1603)		data/cpdl/5-voices/reductions/string_quartet_plus_viole/013_o_vos_omnes_1603.musicxml											source_status_error	data/cpdl/5-voices/sources/013_o_vos_omnes_1603__04_o_vos_omnes_gesualdo.mxl: expected 5 parts, found 7; data/cpdl/5-voices/sources/013_o_vos_omnes_1603__06_ws_gesu_vos.mxl: expected 5 parts, found 7; data/cpdl/5-voices/sources/013_o_vos_omnes_1603__01_gesualdo_ovosomnes.mid: expected 5 parts, found 11; data/cpdl/5-voices/sources/013_o_vos_omnes_1603__03_o_vos_omnes_gesualdo.mid: expected 5 parts, found 6; data/cpdl/5-voices/sources/013_o_vos_omnes_1603__05_ws_gesu_vos.mid: expected 5 parts, found 1; data/cpdl/5-voices/sources/013_o_vos_omnes_1603__02_gesualdo_ovosomnes.mxl: reduction failed: Violin I has overlapping source events near measure 11: p0:e20
cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/sources/014_peccantem_me_quotidie__02_gesualdo_peccantum_me.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	7	0	0	0.475972							ok	
cpdl_5_voice_quartet_plus_viole	15	Precibus et meritis	data/cpdl/5-voices/sources/015_precibus_et_meritis__02_gesualdo_precibus.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/015_precibus_et_meritis.musicxml	4	4	4	0.392759							ok	
cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/sources/016_reminiscere__02_gesualdo_reminiscere.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	7	0	0	0.498491							ok	
cpdl_5_voice_quartet_plus_viole	17	Sancti Spiritus Domine	data/cpdl/5-voices/sources/017_sancti_spiritus_domine__02_gesualdo_sancti_spiritus_domine.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/017_sancti_spiritus_domine.musicxml	5	2	2	0.441622							ok	
cpdl_5_voice_quartet_plus_viole	18	Tribularer si nescirem	data/cpdl/5-voices/sources/018_tribularer_si_nescirem__02_gesualdo_tribularer19.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/018_tribularer_si_nescirem.musicxml	0	0	0	0.353905							ok	
cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/sources/019_tribulationem_et_dolorem__02_tribulationem_et_dolorem_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	5	1	1	0.434667							ok	
cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/sources/020_venit_lumen_tuum__02_gesu_ven.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	3	1	1	0.478791							ok	
cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/sources/057_a_voi_mentre_il_mio_core__02_a_voi_mentre_il_mio_core_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	0	0	0	0.366383							ok	
cpdl_5_voice_quartet_plus_viole	58	Ahi, disperata vita	data/cpdl/5-voices/sources/058_ahi_disperata_vita__01_gesualdo_ahi_disperata_vita.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/058_ahi_disperata_vita.musicxml	5	1	1	0.433583							ok	
cpdl_5_voice_quartet_plus_viole	59	Ahi, dispietata e cruda		data/cpdl/5-voices/reductions/string_quartet_plus_viole/059_ahi_dispietata_e_cruda.musicxml											source_status_error	data/cpdl/5-voices/sources/059_ahi_dispietata_e_cruda__01_gesualdo_ahi_dispietata_e_cruda.mxl: reduction failed: Violin I has overlapping source events near measure 6: p0:e9
cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/sources/060_al_mio_gioir_il_ciel_si_fa_sereno__02_al_mio_gioir_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	0	1	1	0.432105							ok	
cpdl_5_voice_quartet_plus_viole	61	All' ombra de gl'allori	data/cpdl/5-voices/sources/061_all_ombra_de_gl_allori__02_gesualdo_all_ombra_de_gl_allori.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/061_all_ombra_de_gl_allori.musicxml	2	1	1	0.383886							ok	
cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/sources/062_all_apparir_di_quelle_luci_ardenti__02_gesualdo_all_apparir_di_quelle_luci_ardenti.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	0	1	1	0.326719							ok	
cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/sources/063_alme_d_amor_rubelle__02_alme_d_amor_rubelle_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	0	0	0	0.400718							ok	
cpdl_5_voice_quartet_plus_viole	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/064_amor_pace_non_chero.musicxml	0	0	0	0.343175							ok	
cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	0	0	0	0.391363							ok	
cpdl_5_voice_quartet_plus_viole	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/066_ancidetemi_pur_grievi_martiri.musicxml	0	0	0	0.349025							ok	
