batch	work_id	title	source_path	output_path	current_semitones	candidate_semitones	candidate_key_burden	candidate_max_key_abs	candidate_tessitura_score	candidate_tessitura_ok	candidate_is_current
cpdl_5_voice_string_quartet	63	Alme d'Amor rubelle	data/cpdl/5-voices/sources/063_alme_d_amor_rubelle__02_alme_d_amor_rubelle_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/063_alme_d_amor_rubelle.musicxml	0	0	0	0	0.415759	yes	yes
cpdl_5_voice_string_quartet	63	Alme d'Amor rubelle	data/cpdl/5-voices/sources/063_alme_d_amor_rubelle__02_alme_d_amor_rubelle_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/063_alme_d_amor_rubelle.musicxml	0	1	5	5	0.460225	yes	no
cpdl_5_voice_string_quartet	63	Alme d'Amor rubelle	data/cpdl/5-voices/sources/063_alme_d_amor_rubelle__02_alme_d_amor_rubelle_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/063_alme_d_amor_rubelle.musicxml	0	2	2	2	0.667651	no	no
cpdl_5_voice_string_quartet	63	Alme d'Amor rubelle	data/cpdl/5-voices/sources/063_alme_d_amor_rubelle__02_alme_d_amor_rubelle_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/063_alme_d_amor_rubelle.musicxml	0	3	3	3	0.77673	no	no
cpdl_5_voice_string_quartet	63	Alme d'Amor rubelle	data/cpdl/5-voices/sources/063_alme_d_amor_rubelle__02_alme_d_amor_rubelle_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/063_alme_d_amor_rubelle.musicxml	0	4	4	4	0.876646	no	no
cpdl_5_voice_string_quartet	63	Alme d'Amor rubelle	data/cpdl/5-voices/sources/063_alme_d_amor_rubelle__02_alme_d_amor_rubelle_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/063_alme_d_amor_rubelle.musicxml	0	5	1	1	1.29713	no	no
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	-5	1	1	0.487552	no	no
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	-4	4	4	0.43533	no	no
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	-3	3	3	0.373803	yes	no
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	-2	2	2	0.343993	yes	no
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	-1	5	5	0.32498	yes	no
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	0	0	0	0.350029	yes	yes
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	1	5	5	0.376161	yes	no
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	2	2	2	0.458468	no	no
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	3	3	3	0.507904	no	no
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	4	4	4	0.645243	no	no
cpdl_5_voice_string_quartet	64	Amor pace non chero	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	data/cpdl/5-voices/reductions/string_quartet/064_amor_pace_non_chero.musicxml	0	5	1	1	1.09231	no	no
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	-5	1	1	0.818677	no	no
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	-4	4	4	0.689535	no	no
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	-3	3	3	0.504951	no	no
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	-2	2	2	0.445747	no	no
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	-1	5	5	0.380907	yes	no
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	0	0	0	0.377753	yes	yes
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	1	5	5	0.398006	yes	no
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	2	2	2	0.483958	no	no
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	3	3	3	0.580048	no	no
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	4	4	4	0.655934	no	no
cpdl_5_voice_string_quartet	65	Ancide sol la morte	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/065_ancide_sol_la_morte.musicxml	0	5	1	1	0.930136	no	no
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	-5	1	1	0.742492	no	no
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	-4	4	4	0.648156	no	no
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	-3	3	3	0.525364	no	no
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	-2	2	2	0.467036	no	no
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	-1	5	5	0.373062	yes	no
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	0	0	0	0.342331	yes	yes
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	1	5	5	0.371137	yes	no
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	2	2	2	0.482082	no	no
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	3	3	3	0.588691	no	no
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	4	4	4	0.66696	no	no
cpdl_5_voice_string_quartet	66	Ancidetemi pur, grievi martiri	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	data/cpdl/5-voices/reductions/string_quartet/066_ancidetemi_pur_grievi_martiri.musicxml	0	5	1	1	0.949816	no	no
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	-5	1	1	0.714633	no	no
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	-4	4	4	0.606259	no	no
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	-3	3	3	0.466878	no	no
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	-2	2	2	0.410581	no	no
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	-1	5	5	0.330033	yes	no
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	0	0	0	0.306751	yes	yes
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	1	5	5	0.333697	yes	no
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	2	2	2	0.394938	no	no
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	3	3	3	0.482173	no	no
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	4	4	4	0.56456	no	no
cpdl_5_voice_string_quartet	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/067_ancor_che_per_amarti.musicxml	0	5	1	1	0.780082	no	no
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	-5	1	1	0.536892	no	no
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	-4	4	4	0.469982	no	no
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	-3	3	3	0.376227	no	no
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	-2	2	2	0.335821	no	no
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	-1	5	5	0.298164	yes	no
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	0	0	0	0.275964	yes	yes
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	1	5	5	0.296753	yes	no
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	2	2	2	0.389634	no	no
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	3	3	3	0.440314	no	no
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	4	4	4	0.507402	no	no
cpdl_5_voice_string_quartet	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/068_arde_il_mio_cor.musicxml	0	5	1	1	0.746614	no	no
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	-5	1	1	1.14283	no	no
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	-4	4	4	0.933303	no	no
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	-3	3	3	0.68493	no	no
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	-2	2	2	0.585668	no	no
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	-1	5	5	0.472137	no	no
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	0	0	0	0.370269	yes	yes
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	1	5	5	0.326902	yes	no
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	2	2	2	0.350183	yes	no
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	3	3	3	0.385969	yes	no
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	4	4	4	0.423494	no	no
cpdl_5_voice_string_quartet	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/069_ardita_zanzaretta.musicxml	0	5	1	1	0.482419	no	no
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	-3	3	3	0.823229	no	no
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	-2	2	2	0.698898	no	no
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	-1	5	5	0.53865	no	no
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	0	0	0	0.464629	no	no
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	1	5	5	0.432939	yes	no
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	2	2	2	0.400889	yes	yes
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	3	3	3	0.432108	yes	no
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	4	4	4	0.453835	no	no
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	5	1	1	0.547713	no	no
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	6	6	6	0.671108	no	no
cpdl_5_voice_string_quartet	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet/070_ardo_per_te_mio_bene.musicxml	2	7	1	1	1.16179	no	no
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	-5	0	0	1.2366	no	no
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	-4	5	5	0.930912	no	no
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	-3	2	2	0.696472	no	no
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	-2	3	3	0.539959	no	no
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	-1	4	4	0.453791	yes	no
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	0	1	1	0.418487	yes	yes
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	1	6	6	0.390395	yes	no
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	2	1	1	0.431145	yes	no
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	3	4	4	0.453138	yes	no
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	4	3	3	0.575722	no	no
cpdl_5_voice_string_quartet	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet/071_asciugate_i_begli_occhi.musicxml	0	5	2	2	0.714319	no	no
cpdl_5_voice_string_quartet	72	Baci soavi e cari	data/cpdl/5-voices/sources/072_baci_soavi_e_cari__02_gesualdo_baci_soavi_e_cari.mxl	data/cpdl/5-voices/reductions/string_quartet/072_baci_soavi_e_cari.musicxml	0	-5	0	0	0.619086	no	no
cpdl_5_voice_string_quartet	72	Baci soavi e cari	data/cpdl/5-voices/sources/072_baci_soavi_e_cari__02_gesualdo_baci_soavi_e_cari.mxl	data/cpdl/5-voices/reductions/string_quartet/072_baci_soavi_e_cari.musicxml	0	-4	5	5	0.524005	no	no
cpdl_5_voice_string_quartet	72	Baci soavi e cari	data/cpdl/5-voices/sources/072_baci_soavi_e_cari__02_gesualdo_baci_soavi_e_cari.mxl	data/cpdl/5-voices/reductions/string_quartet/072_baci_soavi_e_cari.musicxml	0	-3	2	2	0.417683	no	no
